run,config,refit_idx,step_idx,loss,grad_norm,learning_rate,epoch
v2,G2_C3.3__50hertz,10,29,5.9365,8.954201698303223,3.366666666666667e-06,0.67
v2,G2_C3.3__50hertz,10,30,5.7603,9.18922233581543,3.333333333333334e-08,1.0
v2,G2_C3.3__amprion,1,1,4.546,8.615736961364746,6.700000000000001e-06,0.33
v2,G2_C3.3__amprion,1,2,4.4985,10.924839973449707,3.366666666666667e-06,0.67
v2,G2_C3.3__amprion,1,3,4.4573,8.18460750579834,3.333333333333334e-08,1.0
v2,G2_C3.3__amprion,2,4,4.7483,8.644063949584961,6.700000000000001e-06,0.33
v2,G2_C3.3__amprion,2,5,4.8268,6.242763042449951,3.366666666666667e-06,0.67
v2,G2_C3.3__amprion,2,6,4.7296,7.100981712341309,3.333333333333334e-08,1.0
v2,G2_C3.3__amprion,3,7,4.8035,5.0864152908325195,6.700000000000001e-06,0.33
v2,G2_C3.3__amprion,3,8,4.5677,6.17758846282959,3.366666666666667e-06,0.67
v2,G2_C3.3__amprion,3,9,4.5402,4.623013973236084,3.333333333333334e-08,1.0
v2,G2_C3.3__amprion,4,10,4.942,8.085760116577148,6.700000000000001e-06,0.33
v2,G2_C3.3__amprion,4,11,5.1706,7.677343368530273,3.366666666666667e-06,0.67
v2,G2_C3.3__amprion,4,12,4.8486,5.546994209289551,3.333333333333334e-08,1.0
v2,G2_C3.3__amprion,5,13,4.8914,11.62118148803711,6.700000000000001e-06,0.33
v2,G2_C3.3__amprion,5,14,4.7579,8.706087112426758,3.366666666666667e-06,0.67
v2,G2_C3.3__amprion,5,15,4.902,8.067813873291016,3.333333333333334e-08,1.0
v2,G2_C3.3__amprion,6,16,4.8194,7.645686626434326,6.700000000000001e-06,0.33
v2,G2_C3.3__amprion,6,17,4.7468,9.885736465454102,3.366666666666667e-06,0.67
v2,G2_C3.3__amprion,6,18,4.6665,5.9179863929748535,3.333333333333334e-08,1.0
v2,G2_C3.3__amprion,7,19,4.7345,5.87563419342041,6.700000000000001e-06,0.33
v2,G2_C3.3__amprion,7,20,4.9265,11.620059967041016,3.366666666666667e-06,0.67
v2,G2_C3.3__amprion,7,21,4.466,7.201267242431641,3.333333333333334e-08,1.0
v2,G2_C3.3__amprion,8,22,4.5706,4.656589031219482,6.700000000000001e-06,0.33
v2,G2_C3.3__amprion,8,23,4.9277,8.963541030883789,3.366666666666667e-06,0.67
v2,G2_C3.3__amprion,8,24,4.8338,7.426796913146973,3.333333333333334e-08,1.0
v2,G2_C3.3__amprion,9,25,4.596,5.860477924346924,6.700000000000001e-06,0.33
v2,G2_C3.3__amprion,9,26,4.8034,9.406366348266602,3.366666666666667e-06,0.67
v2,G2_C3.3__amprion,9,27,4.7507,6.195674419403076,3.333333333333334e-08,1.0
v2,G2_C3.3__amprion,10,28,4.7387,5.724170684814453,6.700000000000001e-06,0.33
v2,G2_C3.3__amprion,10,29,4.6364,12.359001159667969,3.366666666666667e-06,0.67
v2,G2_C3.3__amprion,10,30,4.6301,7.625026226043701,3.333333333333334e-08,1.0
v2,G2_C3.3__lu,1,1,1.7848,6.6914567947387695,6.700000000000001e-06,0.33
v2,G2_C3.3__lu,1,2,1.7317,5.142557621002197,3.366666666666667e-06,0.67
v2,G2_C3.3__lu,1,3,1.7152,3.7722692489624023,3.333333333333334e-08,1.0
v2,G2_C3.3__lu,2,4,1.8229,2.478553533554077,6.700000000000001e-06,0.33
v2,G2_C3.3__lu,2,5,1.8705,3.55118989944458,3.366666666666667e-06,0.67
v2,G2_C3.3__lu,2,6,1.7014,2.1952333450317383,3.333333333333334e-08,1.0
v2,G2_C3.3__lu,3,7,1.7756,2.181441068649292,6.700000000000001e-06,0.33
v2,G2_C3.3__lu,3,8,1.8416,4.486545562744141,3.366666666666667e-06,0.67
v2,G2_C3.3__lu,3,9,1.6991,4.52203893661499,3.333333333333334e-08,1.0
v2,G2_C3.3__lu,4,10,1.835,3.1253225803375244,6.700000000000001e-06,0.33
v2,G2_C3.3__lu,4,11,1.6458,2.4591095447540283,3.366666666666667e-06,0.67
v2,G2_C3.3__lu,4,12,1.5671,5.717855930328369,3.333333333333334e-08,1.0
v2,G2_C3.3__lu,5,13,1.9109,2.433659553527832,6.700000000000001e-06,0.33
v2,G2_C3.3__lu,5,14,1.9343,5.225340843200684,3.366666666666667e-06,0.67
v2,G2_C3.3__lu,5,15,1.6587,2.975991725921631,3.333333333333334e-08,1.0
v2,G2_C3.3__lu,6,16,1.9002,5.113504409790039,6.700000000000001e-06,0.33
v2,G2_C3.3__lu,6,17,1.8202,3.5714144706726074,3.366666666666667e-06,0.67
v2,G2_C3.3__lu,6,18,1.6911,5.904383659362793,3.333333333333334e-08,1.0
v2,G2_C3.3__lu,7,19,2.0851,3.9677224159240723,6.700000000000001e-06,0.33
v2,G2_C3.3__lu,7,20,1.9852,3.2792012691497803,3.366666666666667e-06,0.67
v2,G2_C3.3__lu,7,21,1.977,1.7915698289871216,3.333333333333334e-08,1.0
v2,G2_C3.3__lu,8,22,2.266,1.86845862865448,6.700000000000001e-06,0.33
v2,G2_C3.3__lu,8,23,2.0688,3.424907684326172,3.366666666666667e-06,0.67
v2,G2_C3.3__lu,8,24,2.0741,6.2699432373046875,3.333333333333334e-08,1.0
v2,G2_C3.3__lu,9,25,2.1583,4.919416427612305,6.700000000000001e-06,0.33
v2,G2_C3.3__lu,9,26,2.08,2.3150691986083984,3.366666666666667e-06,0.67
v2,G2_C3.3__lu,9,27,2.0553,3.497014284133911,3.333333333333334e-08,1.0
v2,G2_C3.3__lu,10,28,2.3106,3.2864673137664795,6.700000000000001e-06,0.33
v2,G2_C3.3__lu,10,29,2.2217,4.138258457183838,3.366666666666667e-06,0.67
v2,G2_C3.3__lu,10,30,2.2245,2.926668643951416,3.333333333333334e-08,1.0
v2,G2_C3.3__tennet,1,1,4.6593,5.250110626220703,6.700000000000001e-06,0.33
v2,G2_C3.3__tennet,1,2,4.6545,10.87454891204834,3.366666666666667e-06,0.67
v2,G2_C3.3__tennet,1,3,4.5313,6.725055694580078,3.333333333333334e-08,1.0
v2,G2_C3.3__tennet,2,4,4.8187,9.405752182006836,6.700000000000001e-06,0.33
v2,G2_C3.3__tennet,2,5,4.7415,6.186208724975586,3.366666666666667e-06,0.67
v2,G2_C3.3__tennet,2,6,4.6719,8.306075096130371,3.333333333333334e-08,1.0
v2,G2_C3.3__tennet,3,7,4.8789,6.618872165679932,6.700000000000001e-06,0.33
v2,G2_C3.3__tennet,3,8,4.6171,6.2731428146362305,3.366666666666667e-06,0.67
v2,G2_C3.3__tennet,3,9,4.5325,6.889601230621338,3.333333333333334e-08,1.0
v2,G2_C3.3__tennet,4,10,4.7637,6.011227130889893,6.700000000000001e-06,0.33
v2,G2_C3.3__tennet,4,11,5.1874,8.263731956481934,3.366666666666667e-06,0.67
v2,G2_C3.3__tennet,4,12,4.7601,5.055616855621338,3.333333333333334e-08,1.0
v2,G2_C3.3__tennet,5,13,4.7547,8.859761238098145,6.700000000000001e-06,0.33
v2,G2_C3.3__tennet,5,14,4.9635,5.791040897369385,3.366666666666667e-06,0.67
v2,G2_C3.3__tennet,5,15,4.8518,5.493276119232178,3.333333333333334e-08,1.0
v2,G2_C3.3__tennet,6,16,4.8097,8.79326343536377,6.700000000000001e-06,0.33
v2,G2_C3.3__tennet,6,17,4.7322,10.193910598754883,3.366666666666667e-06,0.67
v2,G2_C3.3__tennet,6,18,4.697,5.608633041381836,3.333333333333334e-08,1.0
v2,G2_C3.3__tennet,7,19,4.6014,5.5752763748168945,6.700000000000001e-06,0.33
v2,G2_C3.3__tennet,7,20,4.7282,7.74660587310791,3.366666666666667e-06,0.67
v2,G2_C3.3__tennet,7,21,4.5782,7.865968704223633,3.333333333333334e-08,1.0
v2,G2_C3.3__tennet,8,22,4.9366,6.973710060119629,6.700000000000001e-06,0.33
v2,G2_C3.3__tennet,8,23,5.1172,5.706445217132568,3.366666666666667e-06,0.67
v2,G2_C3.3__tennet,8,24,4.8122,7.165063858032227,3.333333333333334e-08,1.0
v2,G2_C3.3__tennet,9,25,4.754,7.157947540283203,6.700000000000001e-06,0.33
v2,G2_C3.3__tennet,9,26,4.9331,10.787795066833496,3.366666666666667e-06,0.67
v2,G2_C3.3__tennet,9,27,4.8295,4.3927226066589355,3.333333333333334e-08,1.0
v2,G2_C3.3__tennet,10,28,4.9808,8.075403213500977,6.700000000000001e-06,0.33
v2,G2_C3.3__tennet,10,29,5.1155,7.867788314819336,3.366666666666667e-06,0.67
v2,G2_C3.3__tennet,10,30,4.9335,10.913664817810059,3.333333333333334e-08,1.0
v2,G2_C3.3__transnetbw,1,1,4.5083,4.532048225402832,6.700000000000001e-06,0.33
v2,G2_C3.3__transnetbw,1,2,4.5653,10.804717063903809,3.366666666666667e-06,0.67
v2,G2_C3.3__transnetbw,1,3,4.5147,10.000926971435547,3.333333333333334e-08,1.0
v2,G2_C3.3__transnetbw,2,4,4.7814,4.908705711364746,6.700000000000001e-06,0.33
v2,G2_C3.3__transnetbw,2,5,4.7999,4.863064765930176,3.366666666666667e-06,0.67
v2,G2_C3.3__transnetbw,2,6,4.6745,7.023989200592041,3.333333333333334e-08,1.0
v2,G2_C3.3__transnetbw,3,7,4.9541,6.990088939666748,6.700000000000001e-06,0.33
v2,G2_C3.3__transnetbw,3,8,4.7069,5.092097759246826,3.366666666666667e-06,0.67
v2,G2_C3.3__transnetbw,3,9,4.8486,12.657505989074707,3.333333333333334e-08,1.0
v2,G2_C3.3__transnetbw,4,10,4.8416,4.535406112670898,6.700000000000001e-06,0.33
v2,G2_C3.3__transnetbw,4,11,5.021,6.926596164703369,3.366666666666667e-06,0.67
v2,G2_C3.3__transnetbw,4,12,4.8072,5.95695686340332,3.333333333333334e-08,1.0
v2,G2_C3.3__transnetbw,5,13,4.7305,9.008213996887207,6.700000000000001e-06,0.33
v2,G2_C3.3__transnetbw,5,14,4.5577,7.855381011962891,3.366666666666667e-06,0.67
v2,G2_C3.3__transnetbw,5,15,4.6471,5.83573055267334,3.333333333333334e-08,1.0
v2,G2_C3.3__transnetbw,6,16,4.7414,9.502406120300293,6.700000000000001e-06,0.33
v2,G2_C3.3__transnetbw,6,17,4.6255,12.952813148498535,3.366666666666667e-06,0.67
v2,G2_C3.3__transnetbw,6,18,4.3741,4.900778293609619,3.333333333333334e-08,1.0
v2,G2_C3.3__transnetbw,7,19,4.8653,6.686501502990723,6.700000000000001e-06,0.33
v2,G2_C3.3__transnetbw,7,20,4.8163,10.008331298828125,3.366666666666667e-06,0.67
v2,G2_C3.3__transnetbw,7,21,4.5272,5.3485517501831055,3.333333333333334e-08,1.0
v2,G2_C3.3__transnetbw,8,22,4.5463,5.420474052429199,6.700000000000001e-06,0.33
v2,G2_C3.3__transnetbw,8,23,4.9237,8.4880952835083,3.366666666666667e-06,0.67
v2,G2_C3.3__transnetbw,8,24,4.7346,6.703804969787598,3.333333333333334e-08,1.0
v2,G2_C3.3__transnetbw,9,25,4.5466,7.360990047454834,6.700000000000001e-06,0.33
v2,G2_C3.3__transnetbw,9,26,4.7134,6.814016342163086,3.366666666666667e-06,0.67
v2,G2_C3.3__transnetbw,9,27,4.5013,5.303488254547119,3.333333333333334e-08,1.0
v2,G2_C3.3__transnetbw,10,28,4.5385,4.118719577789307,6.700000000000001e-06,0.33
v2,G2_C3.3__transnetbw,10,29,4.5506,10.833185195922852,3.366666666666667e-06,0.67
v2,G2_C3.3__transnetbw,10,30,4.4559,10.272933959960938,3.333333333333334e-08,1.0
v2,G2_C3.4__50hertz,1,1,4.3391,9.584543228149414,6.700000000000001e-06,0.33
v2,G2_C3.4__50hertz,1,2,4.4846,9.113038063049316,3.366666666666667e-06,0.67
v2,G2_C3.4__50hertz,1,3,4.298,5.1132426261901855,3.333333333333334e-08,1.0
v2,G2_C3.4__50hertz,2,4,4.5553,15.43883228302002,6.700000000000001e-06,0.33
v2,G2_C3.4__50hertz,2,5,4.2499,8.426780700683594,3.366666666666667e-06,0.67
v2,G2_C3.4__50hertz,2,6,4.3612,5.04080057144165,3.333333333333334e-08,1.0
v2,G2_C3.4__50hertz,3,7,4.4343,14.566380500793457,6.700000000000001e-06,0.33
v2,G2_C3.4__50hertz,3,8,4.5238,13.268630981445312,3.366666666666667e-06,0.67
v2,G2_C3.4__50hertz,3,9,4.2461,4.181977272033691,3.333333333333334e-08,1.0
v2,G2_C3.4__50hertz,4,10,4.5755,4.332301616668701,6.700000000000001e-06,0.33
v2,G2_C3.4__50hertz,4,11,4.4413,7.970174312591553,3.366666666666667e-06,0.67
v2,G2_C3.4__50hertz,4,12,4.6301,9.012518882751465,3.333333333333334e-08,1.0
v2,G2_C3.4__50hertz,5,13,4.5281,3.7187116146087646,6.700000000000001e-06,0.33
v2,G2_C3.4__50hertz,5,14,4.4223,5.335681438446045,3.366666666666667e-06,0.67
v2,G2_C3.4__50hertz,5,15,4.4958,5.875889301300049,3.333333333333334e-08,1.0
v2,G2_C3.4__50hertz,6,16,4.3547,2.9342448711395264,6.700000000000001e-06,0.33
v2,G2_C3.4__50hertz,6,17,4.3261,7.315427303314209,3.366666666666667e-06,0.67
v2,G2_C3.4__50hertz,6,18,4.6165,6.890758991241455,3.333333333333334e-08,1.0
v2,G2_C3.4__50hertz,7,19,4.3455,5.828921318054199,6.700000000000001e-06,0.33
v2,G2_C3.4__50hertz,7,20,4.3759,4.829345226287842,3.366666666666667e-06,0.67
v2,G2_C3.4__50hertz,7,21,4.4261,8.54209041595459,3.333333333333334e-08,1.0
v2,G2_C3.4__50hertz,8,22,4.5853,5.304224491119385,6.700000000000001e-06,0.33
v2,G2_C3.4__50hertz,8,23,4.3931,4.329141139984131,3.366666666666667e-06,0.67
v2,G2_C3.4__50hertz,8,24,4.7339,6.200128555297852,3.333333333333334e-08,1.0
v2,G2_C3.4__50hertz,9,25,4.4371,3.8611152172088623,6.700000000000001e-06,0.33
v2,G2_C3.4__50hertz,9,26,4.4725,13.730944633483887,3.366666666666667e-06,0.67
v2,G2_C3.4__50hertz,9,27,4.5179,8.131778717041016,3.333333333333334e-08,1.0
v2,G2_C3.4__50hertz,10,28,4.6374,4.92092752456665,6.700000000000001e-06,0.33
v2,G2_C3.4__50hertz,10,29,4.5234,5.959938049316406,3.366666666666667e-06,0.67
v2,G2_C3.4__50hertz,10,30,4.5458,11.473258018493652,3.333333333333334e-08,1.0
v2,G2_C3.4__amprion,1,1,3.934,10.488913536071777,6.700000000000001e-06,0.33
v2,G2_C3.4__amprion,1,2,3.9984,7.2302961349487305,3.366666666666667e-06,0.67
v2,G2_C3.4__amprion,1,3,3.8579,3.2996976375579834,3.333333333333334e-08,1.0
v2,G2_C3.4__amprion,2,4,4.2428,9.025075912475586,6.700000000000001e-06,0.33
v2,G2_C3.4__amprion,2,5,3.8663,7.349456310272217,3.366666666666667e-06,0.67
v2,G2_C3.4__amprion,2,6,4.0638,5.558104038238525,3.333333333333334e-08,1.0
v2,G2_C3.4__amprion,3,7,4.1322,5.912202835083008,6.700000000000001e-06,0.33
v2,G2_C3.4__amprion,3,8,4.2565,10.475690841674805,3.366666666666667e-06,0.67
v2,G2_C3.4__amprion,3,9,4.0739,4.408623695373535,3.333333333333334e-08,1.0
v2,G2_C3.4__amprion,4,10,4.2905,5.429687023162842,6.700000000000001e-06,0.33
v2,G2_C3.4__amprion,4,11,4.2226,8.078875541687012,3.366666666666667e-06,0.67
v2,G2_C3.4__amprion,4,12,4.2963,9.436145782470703,3.333333333333334e-08,1.0
v2,G2_C3.4__amprion,5,13,4.3645,8.583514213562012,6.700000000000001e-06,0.33
v2,G2_C3.4__amprion,5,14,4.0411,7.696877479553223,3.366666666666667e-06,0.67
v2,G2_C3.4__amprion,5,15,4.0761,6.154187202453613,3.333333333333334e-08,1.0
v2,G2_C3.4__amprion,6,16,4.0255,11.886964797973633,6.700000000000001e-06,0.33
v2,G2_C3.4__amprion,6,17,4.0052,8.369141578674316,3.366666666666667e-06,0.67
v2,G2_C3.4__amprion,6,18,4.0321,9.452682495117188,3.333333333333334e-08,1.0
v2,G2_C3.4__amprion,7,19,3.903,6.787293434143066,6.700000000000001e-06,0.33
v2,G2_C3.4__amprion,7,20,3.9482,4.327212333679199,3.366666666666667e-06,0.67
v2,G2_C3.4__amprion,7,21,3.975,10.038043022155762,3.333333333333334e-08,1.0
v2,G2_C3.4__amprion,8,22,3.8691,3.3435347080230713,6.700000000000001e-06,0.33
v2,G2_C3.4__amprion,8,23,3.7295,3.59065318107605,3.366666666666667e-06,0.67
v2,G2_C3.4__amprion,8,24,4.1529,3.9135608673095703,3.333333333333334e-08,1.0
v2,G2_C3.4__amprion,9,25,3.7814,2.99104905128479,6.700000000000001e-06,0.33
v2,G2_C3.4__amprion,9,26,3.8698,6.038825511932373,3.366666666666667e-06,0.67
v2,G2_C3.4__amprion,9,27,3.9621,6.787750720977783,3.333333333333334e-08,1.0
v2,G2_C3.4__amprion,10,28,3.9823,7.893666744232178,6.700000000000001e-06,0.33
v2,G2_C3.4__amprion,10,29,3.79,4.5726847648620605,3.366666666666667e-06,0.67
v2,G2_C3.4__amprion,10,30,3.7069,9.17153263092041,3.333333333333334e-08,1.0
v2,G2_C3.4__lu,1,1,3.4307,5.1867241859436035,6.700000000000001e-06,0.33
v2,G2_C3.4__lu,1,2,3.4394,8.369148254394531,3.366666666666667e-06,0.67
v2,G2_C3.4__lu,1,3,3.3094,7.633602619171143,3.333333333333334e-08,1.0
v2,G2_C3.4__lu,2,4,3.3801,6.032304286956787,6.700000000000001e-06,0.33
v2,G2_C3.4__lu,2,5,3.3265,6.139956951141357,3.366666666666667e-06,0.67
v2,G2_C3.4__lu,2,6,3.4775,4.5032477378845215,3.333333333333334e-08,1.0
v2,G2_C3.4__lu,3,7,3.655,16.087665557861328,6.700000000000001e-06,0.33
v2,G2_C3.4__lu,3,8,3.3461,5.657232761383057,3.366666666666667e-06,0.67
v2,G2_C3.4__lu,3,9,3.4275,4.090646266937256,3.333333333333334e-08,1.0
v2,G2_C3.4__lu,4,10,3.5373,4.181400775909424,6.700000000000001e-06,0.33
v2,G2_C3.4__lu,4,11,3.6524,6.215097427368164,3.366666666666667e-06,0.67
v2,G2_C3.4__lu,4,12,3.3297,10.872786521911621,3.333333333333334e-08,1.0
v2,G2_C3.4__lu,5,13,3.6002,10.40119743347168,6.700000000000001e-06,0.33
v2,G2_C3.4__lu,5,14,3.5129,4.867490291595459,3.366666666666667e-06,0.67
v2,G2_C3.4__lu,5,15,3.6465,3.9208927154541016,3.333333333333334e-08,1.0
v2,G2_C3.4__lu,6,16,3.423,7.563712120056152,6.700000000000001e-06,0.33
v2,G2_C3.4__lu,6,17,3.4175,17.791624069213867,3.366666666666667e-06,0.67
v2,G2_C3.4__lu,6,18,3.3002,8.464298248291016,3.333333333333334e-08,1.0
v2,G2_C3.4__lu,7,19,3.2505,5.344876289367676,6.700000000000001e-06,0.33
v2,G2_C3.4__lu,7,20,3.4624,12.984074592590332,3.366666666666667e-06,0.67
v2,G2_C3.4__lu,7,21,3.3088,5.989943504333496,3.333333333333334e-08,1.0
v2,G2_C3.4__lu,8,22,3.4589,6.823645114898682,6.700000000000001e-06,0.33
v2,G2_C3.4__lu,8,23,3.4465,4.493513584136963,3.366666666666667e-06,0.67
v2,G2_C3.4__lu,8,24,3.2168,5.81835412979126,3.333333333333334e-08,1.0
v2,G2_C3.4__lu,9,25,3.3721,5.055159568786621,6.700000000000001e-06,0.33
v2,G2_C3.4__lu,9,26,3.4545,7.551281452178955,3.366666666666667e-06,0.67
v2,G2_C3.4__lu,9,27,3.24,4.020289897918701,3.333333333333334e-08,1.0
v2,G2_C3.4__lu,10,28,3.6625,4.0242438316345215,6.700000000000001e-06,0.33
v2,G2_C3.4__lu,10,29,3.2902,7.775778770446777,3.366666666666667e-06,0.67
v2,G2_C3.4__lu,10,30,3.4506,6.267898082733154,3.333333333333334e-08,1.0
v2,G2_C3.4__tennet,1,1,3.9485,8.771662712097168,6.700000000000001e-06,0.33
v2,G2_C3.4__tennet,1,2,3.99,8.172996520996094,3.366666666666667e-06,0.67
v2,G2_C3.4__tennet,1,3,3.9397,3.554823875427246,3.333333333333334e-08,1.0
v2,G2_C3.4__tennet,2,4,4.2353,9.02723503112793,6.700000000000001e-06,0.33
v2,G2_C3.4__tennet,2,5,3.8982,5.423463344573975,3.366666666666667e-06,0.67
v2,G2_C3.4__tennet,2,6,4.0618,7.411000728607178,3.333333333333334e-08,1.0
v2,G2_C3.4__tennet,3,7,4.0817,10.152180671691895,6.700000000000001e-06,0.33
v2,G2_C3.4__tennet,3,8,4.3542,12.584546089172363,3.366666666666667e-06,0.67
v2,G2_C3.4__tennet,3,9,4.0166,7.076560974121094,3.333333333333334e-08,1.0
v2,G2_C3.4__tennet,4,10,4.1295,3.873934268951416,6.700000000000001e-06,0.33
v2,G2_C3.4__tennet,4,11,4.0891,7.72169303894043,3.366666666666667e-06,0.67
v2,G2_C3.4__tennet,4,12,4.3538,9.291648864746094,3.333333333333334e-08,1.0
v2,G2_C3.4__tennet,5,13,4.1482,4.888790130615234,6.700000000000001e-06,0.33
v2,G2_C3.4__tennet,5,14,4.1059,6.595303535461426,3.366666666666667e-06,0.67
v2,G2_C3.4__tennet,5,15,4.2227,6.3679890632629395,3.333333333333334e-08,1.0
v2,G2_C3.4__tennet,6,16,3.8945,5.297519683837891,6.700000000000001e-06,0.33
v2,G2_C3.4__tennet,6,17,4.0438,8.070355415344238,3.366666666666667e-06,0.67
v2,G2_C3.4__tennet,6,18,4.0161,8.09239387512207,3.333333333333334e-08,1.0
v2,G2_C3.4__tennet,7,19,3.7729,6.344879150390625,6.700000000000001e-06,0.33
v2,G2_C3.4__tennet,7,20,3.8361,4.449422359466553,3.366666666666667e-06,0.67
v2,G2_C3.4__tennet,7,21,3.786,10.94770336151123,3.333333333333334e-08,1.0
v2,G2_C3.4__tennet,8,22,3.9814,3.919987916946411,6.700000000000001e-06,0.33
v2,G2_C3.4__tennet,8,23,4.0104,5.683309078216553,3.366666666666667e-06,0.67
v2,G2_C3.4__tennet,8,24,4.2594,4.209156513214111,3.333333333333334e-08,1.0
v2,G2_C3.4__tennet,9,25,3.8107,3.8711259365081787,6.700000000000001e-06,0.33
v2,G2_C3.4__tennet,9,26,4.0082,9.280448913574219,3.366666666666667e-06,0.67
v2,G2_C3.4__tennet,9,27,3.9704,10.233034133911133,3.333333333333334e-08,1.0
v2,G2_C3.4__tennet,10,28,4.0501,5.370474338531494,6.700000000000001e-06,0.33
v2,G2_C3.4__tennet,10,29,3.9612,5.859330654144287,3.366666666666667e-06,0.67
v2,G2_C3.4__tennet,10,30,3.9269,8.250039100646973,3.333333333333334e-08,1.0
v2,G2_C3.4__transnetbw,1,1,3.9658,8.647619247436523,6.700000000000001e-06,0.33
v2,G2_C3.4__transnetbw,1,2,4.039,5.702341556549072,3.366666666666667e-06,0.67
v2,G2_C3.4__transnetbw,1,3,3.9025,3.4381918907165527,3.333333333333334e-08,1.0
v2,G2_C3.4__transnetbw,2,4,4.3721,6.308736324310303,6.700000000000001e-06,0.33
v2,G2_C3.4__transnetbw,2,5,3.9276,5.899002552032471,3.366666666666667e-06,0.67
v2,G2_C3.4__transnetbw,2,6,4.1648,6.366625785827637,3.333333333333334e-08,1.0
v2,G2_C3.4__transnetbw,3,7,4.2574,7.536594867706299,6.700000000000001e-06,0.33
v2,G2_C3.4__transnetbw,3,8,4.4467,14.529035568237305,3.366666666666667e-06,0.67
v2,G2_C3.4__transnetbw,3,9,4.1816,7.52498722076416,3.333333333333334e-08,1.0
v2,G2_C3.4__transnetbw,4,10,4.3768,3.769310712814331,6.700000000000001e-06,0.33
v2,G2_C3.4__transnetbw,4,11,4.1879,8.603070259094238,3.366666666666667e-06,0.67
v2,G2_C3.4__transnetbw,4,12,4.3171,9.935431480407715,3.333333333333334e-08,1.0
v2,G2_C3.4__transnetbw,5,13,4.3814,7.435198783874512,6.700000000000001e-06,0.33
v2,G2_C3.4__transnetbw,5,14,4.0965,7.862201690673828,3.366666666666667e-06,0.67
v2,G2_C3.4__transnetbw,5,15,4.134,6.21703577041626,3.333333333333334e-08,1.0
v2,G2_C3.4__transnetbw,6,16,4.1016,5.878537654876709,6.700000000000001e-06,0.33
v2,G2_C3.4__transnetbw,6,17,4.0803,9.685770988464355,3.366666666666667e-06,0.67
v2,G2_C3.4__transnetbw,6,18,4.1498,5.703236103057861,3.333333333333334e-08,1.0
v2,G2_C3.4__transnetbw,7,19,4.0028,5.972149848937988,6.700000000000001e-06,0.33
v2,G2_C3.4__transnetbw,7,20,4.1638,5.1828203201293945,3.366666666666667e-06,0.67
v2,G2_C3.4__transnetbw,7,21,3.9919,8.962183952331543,3.333333333333334e-08,1.0
v2,G2_C3.4__transnetbw,8,22,3.9651,5.75687837600708,6.700000000000001e-06,0.33
v2,G2_C3.4__transnetbw,8,23,3.901,5.23898458480835,3.366666666666667e-06,0.67
v2,G2_C3.4__transnetbw,8,24,4.2395,5.555155277252197,3.333333333333334e-08,1.0
v2,G2_C3.4__transnetbw,9,25,4.0112,2.817254066467285,6.700000000000001e-06,0.33
v2,G2_C3.4__transnetbw,9,26,3.9133,7.681382179260254,3.366666666666667e-06,0.67
v2,G2_C3.4__transnetbw,9,27,4.0262,5.8808369636535645,3.333333333333334e-08,1.0
v2,G2_C3.4__transnetbw,10,28,4.0664,3.9306728839874268,6.700000000000001e-06,0.33
v2,G2_C3.4__transnetbw,10,29,3.7819,4.690445423126221,3.366666666666667e-06,0.67
v2,G2_C3.4__transnetbw,10,30,3.72,5.62612247467041,3.333333333333334e-08,1.0
v2,G2_C4__50hertz,1,1,0.2894,0.7679716348648071,6.700000000000001e-06,0.33
v2,G2_C4__50hertz,1,2,0.292,1.329176664352417,3.366666666666667e-06,0.67
v2,G2_C4__50hertz,1,3,0.2861,0.9207786321640015,3.333333333333334e-08,1.0
v2,G2_C4__50hertz,2,4,0.3,2.726438522338867,6.700000000000001e-06,0.33
v2,G2_C4__50hertz,2,5,0.3159,1.7785412073135376,3.366666666666667e-06,0.67
v2,G2_C4__50hertz,2,6,0.3315,0.7707909345626831,3.333333333333334e-08,1.0
v2,G2_C4__50hertz,3,7,0.3199,2.8884472846984863,6.700000000000001e-06,0.33
v2,G2_C4__50hertz,3,8,0.3221,1.134615182876587,3.366666666666667e-06,0.67
v2,G2_C4__50hertz,3,9,0.3238,3.42370867729187,3.333333333333334e-08,1.0
v2,G2_C4__50hertz,4,10,0.3209,0.8829208612442017,6.700000000000001e-06,0.33
v2,G2_C4__50hertz,4,11,0.3277,0.6707324385643005,3.366666666666667e-06,0.67
v2,G2_C4__50hertz,4,12,0.3338,0.9749868512153625,3.333333333333334e-08,1.0
v2,G2_C4__50hertz,5,13,0.3356,0.8216933608055115,6.700000000000001e-06,0.33
v2,G2_C4__50hertz,5,14,0.3122,0.8830403685569763,3.366666666666667e-06,0.67
v2,G2_C4__50hertz,5,15,0.3274,1.7645217180252075,3.333333333333334e-08,1.0
v2,G2_C4__50hertz,6,16,0.3482,3.2096145153045654,6.700000000000001e-06,0.33
v2,G2_C4__50hertz,6,17,0.3611,0.4676428735256195,3.366666666666667e-06,0.67
v2,G2_C4__50hertz,6,18,0.3129,1.1767467260360718,3.333333333333334e-08,1.0
v2,G2_C4__50hertz,7,19,0.3579,1.8306740522384644,6.700000000000001e-06,0.33
v2,G2_C4__50hertz,7,20,0.364,3.328193426132202,3.366666666666667e-06,0.67
v2,G2_C4__50hertz,7,21,0.3517,1.6510130167007446,3.333333333333334e-08,1.0
v2,G2_C4__50hertz,8,22,0.3922,1.5202264785766602,6.700000000000001e-06,0.33
v2,G2_C4__50hertz,8,23,0.396,1.7125085592269897,3.366666666666667e-06,0.67
