config,area,period,output,metric,value
G1_C4,de_lu,2024,quantile,cov50,47.66051912568306
G1_C4,de_lu,2024,quantile,cov95,94.68351548269581
G1_C4,de_lu,2024,ensemble,wis,1093.5964486696037
G1_C4,de_lu,2024,ensemble,lqs,546.798224334802
G1_C4,de_lu,2024,ensemble,mae_median,1785.9052833211522
G1_C4,de_lu,2024,ensemble,cov50,47.66051912568306
G1_C4,de_lu,2024,ensemble,cov95,94.68351548269581
G1_C4,de_lu,2024,ensemble,crps,1314.4998119725249
G1_C4,de_lu,2024,ensemble,energy_score,15010.919364213178
G1_C4,de_lu,2025,point,rmse,2831.0438072455763
G1_C4,de_lu,2025,point,r2,0.9064183734471892
G1_C4,de_lu,2025,point,mae,1864.1753375826265
G1_C4,de_lu,2025,point,smape,3.5274755038300603
G1_C4,de_lu,2025,quantile,wis,1123.5730976302511
G1_C4,de_lu,2025,quantile,lqs,561.7865488151256
G1_C4,de_lu,2025,quantile,mae_median,1856.4084082956622
G1_C4,de_lu,2025,quantile,cov50,46.78938356164384
G1_C4,de_lu,2025,quantile,cov95,94.15810502283105
G1_C4,de_lu,2025,ensemble,wis,1123.5730976302511
G1_C4,de_lu,2025,ensemble,lqs,561.7865488151256
G1_C4,de_lu,2025,ensemble,mae_median,1856.4084082956622
G1_C4,de_lu,2025,ensemble,cov50,46.78938356164384
G1_C4,de_lu,2025,ensemble,cov95,94.15810502283105
G1_C4,de_lu,2025,ensemble,crps,1356.1947516506823
G1_C4,de_lu,2025,ensemble,energy_score,15465.370047981516
G1_C4,de_lu,2026H1,point,rmse,3425.076575474555
G1_C4,de_lu,2026H1,point,r2,0.8772545313796792
G1_C4,de_lu,2026H1,point,mae,2177.9173583364823
G1_C4,de_lu,2026H1,point,smape,4.0416963882718004
G1_C4,de_lu,2026H1,quantile,wis,1337.6094469643228
G1_C4,de_lu,2026H1,quantile,lqs,668.8047234821615
G1_C4,de_lu,2026H1,quantile,mae_median,2163.118965244312
G1_C4,de_lu,2026H1,quantile,cov50,48.49232456140351
G1_C4,de_lu,2026H1,quantile,cov95,93.5169956140351
G1_C4,de_lu,2026H1,ensemble,wis,1337.6094469643228
G1_C4,de_lu,2026H1,ensemble,lqs,668.8047234821615
G1_C4,de_lu,2026H1,ensemble,mae_median,2163.118965244312
G1_C4,de_lu,2026H1,ensemble,cov50,48.49232456140351
G1_C4,de_lu,2026H1,ensemble,cov95,93.5169956140351
G1_C4,de_lu,2026H1,ensemble,crps,1605.1275672422137
G1_C4,de_lu,2026H1,ensemble,energy_score,18175.228431445343
